cell,rotation,estimate
665713811,0,8.179637744834203e-05
665713811,10,6.759450206044685e-05
665713811,100,0.00010916822345475596
665713811,110,0.00010213966821320091
665713811,120,8.237082153352107e-05
665713811,130,6.934356422049945e-05
665713811,140,6.380723672827927e-05
665713811,150,5.8832096716905916e-05
665713811,160,5.063642331849552e-05
665713811,170,4.36898878917852e-05
665713811,180,3.689612672533585e-05
665713811,190,2.5627842004372777e-05
665713811,20,4.486239928566576e-05
665713811,200,5.995518727639543e-06
665713811,210,2.4541285014690256e-05
665713811,220,5.12979114743038e-05
665713811,230,8.009342301270793e-05
665713811,240,0.00011144141449954036
665713811,250,0.0001355664415811687
665713811,260,0.00015966206357760054
665713811,270,0.0001680970265086941
665713811,280,0.00016881526476581995
665713811,290,0.0001637637531859624
665713811,30,1.1949727715150956e-05
665713811,300,0.00014513546928225174
665713811,310,0.00013143135377821055
665713811,320,0.00012368159730547564
665713811,330,0.0001154178819881536
665713811,340,0.00010331901902266232
665713811,350,9.197688344880122e-05
665713811,40,1.40668781146627e-05
665713811,50,4.183955045242367e-05
665713811,60,6.988671178782253e-05
665713811,70,8.981285820325004e-05
665713811,80,0.0001093971248726899
665713811,90,0.0001113858902996032
677088033,0,2.391389764194482e-05
677088033,10,2.3061378327854374e-06
677088033,100,5.200150894901635e-05
677088033,110,5.618353974647465e-05
677088033,120,5.915122286554388e-05
677088033,130,6.075252829757245e-05
677088033,140,5.703268699195934e-05
677088033,150,4.855241630865224e-05
677088033,160,3.917018333786376e-05
677088033,170,3.1271999264433195e-05
677088033,180,1.4941650185079877e-05
677088033,190,8.248801228194482e-06
677088033,20,1.1095366430813853e-05
677088033,200,2.6717825994741485e-05
677088033,210,4.20016463095731e-05
677088033,220,5.098010240886176e-05
677088033,230,5.92695115887546e-05
677088033,240,7.056748056905935e-05
677088033,250,8.00318316544443e-05
677088033,260,8.7784352046302e-05
677088033,270,9.643172926134458e-05
677088033,280,0.00010311901395113196
677088033,290,0.00010533479060362681
677088033,30,1.9101944575066905e-05
677088033,300,0.00010543671992874506
677088033,310,0.00010132590682741134
677088033,320,8.990972670052564e-05
677088033,330,7.256043313212146e-05
677088033,340,5.539178932712492e-05
677088033,350,4.269468938596289e-05
677088033,40,2.1477978498773054e-05
677088033,50,2.2705634054835874e-05
677088033,60,2.8361492991762215e-05
677088033,70,3.3509728904683065e-05
677088033,80,3.805303713971059e-05
677088033,90,4.509249378935361e-05
685806309,0,0.0001142945462349644
685806309,10,7.91324795028474e-05
685806309,100,0.0001297477270505997
685806309,110,0.00013264688404010045
685806309,120,0.00013605353653810742
685806309,130,0.00012384002648564599
685806309,140,0.00011205912999044565
685806309,150,9.508044466354228e-05
685806309,160,8.721336468397085e-05
685806309,170,7.562799262063476e-05
685806309,180,6.418830335624873e-05
685806309,190,4.1430555150062654e-05
685806309,20,4.00516378040831e-05
685806309,200,7.0455756131196666e-06
685806309,210,3.391173970066718e-05
685806309,220,7.808561826949583e-05
685806309,230,0.00013543654458672875
685806309,240,0.00017937425413236017
685806309,250,0.00021007759325506966
685806309,260,0.0002313205236105751
685806309,270,0.000247899600466077
685806309,280,0.0002579883852641068
685806309,290,0.0002617874899193592
685806309,30,1.3113469618305548e-06
685806309,300,0.0002622974913762028
685806309,310,0.00024334799422434588
685806309,320,0.00022168524782354804
685806309,330,0.00019143553179204242
685806309,340,0.00016905100805678032
685806309,350,0.00014007163620455607
685806309,40,3.274528983832951e-05
685806309,50,7.272036956145996e-05
685806309,60,9.838891167701847e-05
685806309,70,0.00011273470971935168
685806309,80,0.00012038272377316204
685806309,90,0.0001262892634973082
685814252,0,1.5057338981653752e-05
685814252,10,1.854742743414706e-05
685814252,100,2.6284675935438055e-05
685814252,110,1.7792129578169587e-05
685814252,120,1.4202505336199275e-05
685814252,130,6.710933006179339e-06
685814252,140,2.6748131957660853e-06
685814252,150,1.191821689128032e-05
685814252,160,1.888110302379404e-05
685814252,170,2.343702873959621e-05
685814252,180,2.8768226783286404e-05
685814252,190,3.226913096598597e-05
685814252,20,1.8880449485197e-05
685814252,200,3.5625466864517686e-05
685814252,210,4.120836464356284e-05
685814252,220,4.915935807835599e-05
685814252,230,5.5253234108578424e-05
685814252,240,6.012851817640549e-05
685814252,250,6.284894375169679e-05
685814252,260,6.476229673167889e-05
685814252,270,6.377351882180529e-05
685814252,280,6.241088455811738e-05
685814252,290,5.177739602936493e-05
685814252,30,2.130106909631039e-05
685814252,300,4.5700368319924743e-05
685814252,310,3.544481478143481e-05
685814252,320,2.2372751686223434e-05
685814252,330,9.481091641372728e-06
685814252,340,8.757419888619987e-07
685814252,350,8.30317806471419e-06
685814252,40,2.607752853707487e-05
685814252,50,2.8688582962211656e-05
685814252,60,2.9977908641655428e-05
685814252,70,2.984860477179008e-05
685814252,80,2.9477054307832946e-05
685814252,90,2.683024645116315e-05
689300528,0,5.958067977898006e-06
689300528,10,5.928851779096744e-06
689300528,100,1.70639241237475e-05
689300528,110,8.20765303041523e-06
689300528,120,6.322780824759276e-06
689300528,130,1.8661173632571625e-05
689300528,140,2.4764266010410553e-05
689300528,150,2.8552469834048132e-05
689300528,160,2.6810134717041348e-05
689300528,170,2.4943817953942474e-05
689300528,180,2.2366770883794664e-05
689300528,190,2.0716812211464822e-05
689300528,20,1.097080581826876e-06
689300528,200,1.762979795408946e-05
689300528,210,2.186671335854358e-05
689300528,220,3.71255863706406e-05
689300528,230,5.1081139016657704e-05
689300528,240,6.510566222802544e-05
689300528,250,7.799492999709336e-05
689300528,260,8.50534337228152e-05
689300528,270,8.240859389090732e-05
689300528,280,7.840938447985305e-05
689300528,290,6.656977917569089e-05
689300528,30,6.607390112262487e-06
689300528,300,4.726542015832783e-05
689300528,310,2.9992172534114742e-05
689300528,320,1.7573107917368295e-05
